time,R_est,theta_deg,Q_F,Q_L,Q_R,chosen_action,chosen_action_name,front_state,front_min_depth_m,front_invalid_ratio,left_depth,center_depth,right_depth,left_invalid_ratio,center_invalid_ratio,right_invalid_ratio,left_danger,center_danger,right_danger,target_visible,target_like_front_object,depth_avoidance_active,disable_avoidance_near_target,ignore_invalids_near_target,s_forward_step,dpsi_step_deg,reward
1778602497.729229,4.354031,1.7235373,10.463266,10.24376,10.047194,0,F,SAFE,1.45,0.24525462962962963,0.828,0.82,0.835,0.3544600938967136,0.39556435837245696,0.3870959890965732,0.2510808792146821,0.3172178430431072,0.2695101201854999,1,0,0,0,0,0.008566586796861925,0.0,1.273329222202301
1778602497.9153483,4.331537,1.5759069,10.419205,10.244271,10.088542,0,F,SAFE,1.47,0.232421875,0.835,0.824,0.825,0.36260269953051644,0.4024109937402191,0.3757788161993769,0.25358948196756304,0.3202540146180112,0.26613123052959503,1,0,0,0,0,0.01793006538878077,0.0,1.042616868019104
1778602498.1429112,4.338437,1.5759069,10.412199,10.231211,10.0699415,0,F,SAFE,1.679,0.1997685185185185,0.849,0.88,0.89,0.35419111893583727,0.36140453834115804,0.3453806464174455,0.24255377276283974,0.2738018388106417,0.22449742017133956,1,0,0,0,0,0.009164255643154616,0.0,0.9514979362487793
1778602498.3802269,4.286593,1.1328597,10.577878,10.348713,10.180919,0,F,SAFE,2.454,0.17883391203703702,0.906,0.911,0.917,0.3412803208137715,0.375929186228482,0.3268107476635514,0.2218322085289515,0.2722832639778063,0.2124269859813084,1,0,0,0,0,0.008965032694390385,0.0,1.1268499970436097
1778602498.596486,4.232193,1.4283587,10.679623,10.411426,10.215291,0,F,SAFE,1.771,0.15477430555555555,0.907,0.939,0.944,0.33932413928012517,0.3619669405320814,0.3203855140186916,0.22056069053208135,0.253308814376156,0.20825058411214953,1,0,0,0,0,0.016734727696195387,0.0,1.1364593148231505
1778602498.8177898,4.206672,1.8713453,10.776882,10.490403,10.304673,0,F,SAFE,1.713,0.18217592592592594,0.902,0.914,0.907,0.3569053208137715,0.34245402973395933,0.34241140965732086,0.2319884585289515,0.24946380619576047,0.22256741627725857,1,0,0,0,0,0.0,0.0,1.149775004386902
1778602499.0522578,4.163419,2.609295,10.787602,10.515723,10.346809,0,F,SAFE,1.721,0.18559027777777778,0.884,0.911,0.911,0.353335289514867,0.3812108763693271,0.3477414330218069,0.22966793818466355,0.27571636256935556,0.22603193146417447,1,0,0,0,0,0.0,-0.0038594111464540504,1.1008949756622315
1778602499.2550912,4.065505,3.9353988,10.7157955,10.505399,10.338371,0,F,SAFE,2.24,0.20419560185185184,0.873,0.879,0.878,0.36172241784037557,0.3601085680751174,0.36470502336448596,0.2379036625053351,0.27331299349125054,0.2378537197323705,1,0,0,0,0,0.0,-0.003504906113562356,1.267891561985016
1778602499.4308398,4.083358,4.964205,10.599205,10.45765,10.299014,0,F,SAFE,2.2,0.21491608796296297,0.857,0.876,0.879,0.35335974178403756,0.37700508607198746,0.3818633177570093,0.23883155943235176,0.2853563362498222,0.2486088838147834,1,0,0,0,0,0.0,0.003659654924085487,0.9224477529525756
1778602499.6350784,4.0323753,5.404554,10.542149,10.474539,10.29389,0,F,SAFE,2.2,0.21498842592592593,0.875,0.872,0.883,0.3507433489827856,0.37634487480438183,0.3761438862928349,0.22997181320244706,0.28634134034001996,0.2444935260903427,1,0,0,0,0,0.008168140899333463,-0.010068081437637488,1.1292247891426086
1778602499.884488,3.9919116,5.844194,10.532785,10.47635,10.290101,0,F,SAFE,1.596,0.20873842592592592,0.864,0.88,0.909,0.3580056729264476,0.3826046557120501,0.3768983644859813,0.23906732376582734,0.2875819151017215,0.24498393691588785,1,0,0,0,0,0.009164255643154616,0.0,1.090894877910614
1778602500.1306186,3.7794855,6.429451,10.561158,10.508479,10.323731,0,F,SAFE,2.089,0.20907118055555557,0.88,0.882,0.876,0.3464152973395931,0.3595706181533646,0.38821553738317754,0.22516994327073556,0.2719027199815052,0.25393100838997457,1,0,0,0,0,0.008566586796861925,0.0,1.26842120885849
1778602500.3670454,3.8138678,7.013914,10.586227,10.508243,10.335106,0,F,SAFE,2.119,0.17960069444444443,0.907,0.917,0.921,0.33912852112676056,0.3520637715179969,0.3450642523364486,0.22043353873239438,0.2546495322947788,0.2242917640186916,1,0,0,0,0,0.009164255643154616,-0.00927495809327894,-0.14034567832946776
1778602500.5710528,3.7463143,7.5972543,10.589655,10.51173,10.350764,0,F,SAFE,2.015,0.16166087962962963,0.925,0.945,0.935,0.3174882629107981,0.3459507042253521,0.35212227414330216,0.2063673708920188,0.24077704865556984,0.2288794781931464,1,0,0,0,0,0.009164255643154616,0.0,0.16905364036560058
1778602500.760215,3.7037163,8.613877,10.652833,10.536414,10.413511,0,F,SAFE,1.902,0.16922743055555556,0.904,0.937,0.925,0.3132091158059468,0.33717233959311427,0.3447965342679128,0.20358592527386543,0.23789939447289804,0.22411774727414333,1,0,0,0,0,0.008367363848097692,-0.0060383961211059045,-0.062241325378417964
1778602501.0295382,3.6924152,9.04808,10.553307,10.418223,10.358758,0,F,SAFE,1.983,0.17650462962962962,0.902,0.911,0.92,0.3350449921752739,0.33910406885759,0.35689252336448596,0.21777924491392803,0.24834693768672644,0.23198014018691587,1,0,0,0,0,0.008367363848097694,0.002561201761155374,-0.1554856538772583
1778602501.2663436,3.6318479,8.7592,10.563229,10.418314,10.385635,0,F,SAFE,1.988,0.130859375,0.958,0.98,0.982,0.2977797339593114,0.3276115023474178,0.3050282320872274,0.19355682707355243,0.21648283006117516,0.1982683508566978,1,0,0,0,0,0.008367363848097692,0.0,0.005406267642974867
1778602501.4767437,3.62043,8.324407,10.656621,10.467303,10.419317,0,F,SAFE,1.999,0.1400752314814815,0.956,0.972,0.975,0.3091989436619718,0.3163634585289515,0.3085572429906542,0.2009793133802817,0.21199988440745487,0.20056220794392524,1,0,0,0,0,0.008566586796861925,0.0,-0.13501783847808838
1778602501.6768131,3.5973716,8.179546,10.672543,10.493305,10.414981,0,F,SAFE,2.119,0.12336516203703704,0.988,0.998,0.982,0.30602014866979654,0.31245109546165883,0.31352219626168226,0.19891309663536777,0.20309321205007824,0.20378942757009347,1,0,0,0,0,0.00757047205304077,-0.00515254147488875,-0.10403477668762207
1778602501.8647678,3.5841885,8.903539,10.781258,10.581737,10.493487,0,F,SAFE,2.06,0.15503472222222223,0.947,0.947,0.945,0.3249706572769953,0.33981318466353677,0.3407320872274143,0.21123092723004697,0.23608059023331915,0.22147585669781933,1,0,0,0,0,0.007769695001805001,-0.003788298815942781,-0.1449877166748047
1778602502.0855923,3.5212975,10.057666,10.667974,10.484292,10.446239,0,F,SAFE,1.631,0.16500289351851852,0.927,0.941,0.933,0.3117908841940532,0.34242957746478875,0.3368380062305296,0.2026640747261346,0.23990245767534507,0.21894470404984426,1,0,0,0,0,0.008566586796861925,-0.002735227790465089,-0.004632604122161866
1778602502.2865858,3.5022342,10.344695,10.547935,10.350851,10.39465,0,F,SAFE,1.809,0.20526620370370371,0.874,0.897,0.884,0.3356073943661972,0.356758607198748,0.3466218847352025,0.22053116997439187,0.2647718825579741,0.22530422507788164,1,0,0,0,0,0.01494172115731731,0.0,-0.11978455066680907
1778602502.4951725,3.403677,10.631908,10.400788,10.235429,10.303248,0,F,SAFE,1.967,0.19279513888888888,0.882,0.904,0.902,0.3206426056338028,0.32751369327073554,0.33511000778816197,0.20841769366197183,0.24328794103001855,0.2178215050623053,1,0,0,0,0,0.008566586796861925,0.0,0.1158282279968262
1778602502.7113001,3.4110596,10.775033,10.41421,10.208683,10.301871,0,F,SAFE,2.01,0.21488715277777778,0.857,0.873,0.863,0.33027679968701096,0.35582942097026604,0.32357379283489096,0.22382764706928446,0.2726527599943093,0.2170843289790428,1,0,0,0,0,0.007769695001805001,0.0027839133520934922,-0.2023487377166748
1778602502.9334261,3.3127458,10.631664,10.250394,10.085433,10.187663,0,F,SAFE,1.515,0.22905092592592594,0.843,0.857,0.863,0.34313869327073554,0.34208724569640064,0.3381035825545171,0.23775605971688724,0.2693769117228625,0.2265286922967998,1,0,0,0,0,0.008367363848097692,-0.002420360663351495,0.1201157283782959
1778602503.1678603,3.269045,10.48807,10.295269,10.105762,10.20996,0,F,SAFE,1.892,0.2298755787037037,0.843,0.852,0.856,0.35150136932707354,0.3465620109546166,0.3159559968847352,0.24319179915350694,0.27405318590837957,0.2149168525205325,1,0,0,0,0,0.007968917950569232,-0.0009318611632735951,-0.04335554838180543
1778602503.3831794,3.2347484,10.775152,10.25238,10.065415,10.163903,0,F,SAFE,1.868,0.2077980324074074,0.864,0.886,0.876,0.36130672926447577,0.3471244131455399,0.3269811137071651,0.24121301038554566,0.26239854531227774,0.21412863300056645,1,0,0,0,0,0.009164255643154616,0.0,-0.07976654291152953
1778602503.565301,3.2053087,10.918406,10.388209,10.17133,10.282104,0,F,SAFE,1.832,0.2017650462962963,0.864,0.877,0.875,0.3502787558685446,0.3430897887323944,0.34625681464174457,0.2340448276781904,0.2629578576255513,0.2270555658807704,1,0,0,0,0,0.009363478591918847,-0.005643641826935664,-0.08635349750518798
1778602503.7519176,3.186787,11.633122,10.396182,10.167538,10.290948,0,F,SAFE,1.85,0.21089409722222222,0.862,0.872,0.859,0.34707550860719877,0.360597613458529,0.3417542834890966,0.23275817150377015,0.2761056204652156,0.23049255699518556,1,0,0,0,0,0.009164255643154616,0.0,-0.1291331648826599
1778602503.9993417,3.155841,11.775229,10.285695,10.068957,10.226868,0,F,SAFE,1.883,0.21711516203703704,0.839,0.859,0.86,0.35335974178403756,0.3777631064162754,0.3457457165109034,0.24599065034144266,0.29185915048371036,0.23268926118663272,1,0,0,0,0,0.008765809745626154,0.0,-0.08905173540115355
1778602504.2164588,3.1002858,12.0602865,10.231026,10.021288,10.18912,0,F,SAFE,1.698,0.1984519675925926,0.857,0.86,0.87,0.3382726917057903,0.35979068857589985,0.3556756230529595,0.229024976881491,0.2798235435339309,0.23516642771169646,1,0,0,0,0,0.009363478591918847,0.0,-0.01432713031768798
1778602504.4241714,3.029655,12.20257,10.241947,10.012113,10.195582,0,F,SAFE,1.721,0.19544270833333333,0.854,0.87,0.874,0.3571742957746479,0.3520637715179969,0.35540790498442365,0.24250420134443026,0.27126569391094046,0.23340150187623906,1,0,0,0,0,0.009363478591918847,0.0,0.031924045085907
1778602504.6119735,2.9707751,12.910602,10.276804,10.031326,10.222839,0,F,SAFE,1.406,0.22388599537037038,0.837,0.847,0.831,0.3537754303599374,0.3612578247261346,0.36453465732087226,0.24705630246123209,0.28537314162754307,0.2564361636222034,1,0,0,0,0,0.0,0.00151666857864452,-0.007680594921112054
1778602504.8240414,2.9205894,13.333968,10.162933,9.925008,10.138694,0,F,SAFE,1.395,0.22960069444444445,0.828,0.838,0.821,0.36397202660406885,0.3738018388106416,0.35175720404984423,0.257263635474463,0.2967085689642908,0.2521080917233079,1,0,0,0,0,0.008965032694390385,-0.00452873749434346,-0.03131585597991944
1778602505.0317578,2.8944423,14.177204,10.098997,9.860015,10.086793,0,F,SAFE,1.642,0.21193576388888888,0.832,0.849,0.833,0.3400821596244131,0.36086658841940533,0.37555977414330216,0.2401443128467777,0.28441176732109835,0.2628070350113283,1,0,0,0,0,0.01872695718383769,0.0,-0.10768607139587402
1778602505.2828095,2.8473177,15.847094,10.10088,9.838997,10.089556,0,F,SAFE,1.408,0.18803530092592594,0.853,0.863,0.859,0.34732003129890454,0.3501320422535211,0.35019957165109034,0.23649665670792439,0.27248481736377866,0.2359819943004815,1,0,0,0,0,0.018726957183837694,0.0,-0.06257255315780638
1778602505.4813044,2.8196864,16.672821,10.03936,9.751782,10.019303,0,F,SAFE,1.603,0.18058449074074073,0.862,0.867,0.852,0.32541079812206575,0.35426447574334896,0.36098130841121495,0.21867610968843368,0.2737567577180253,0.2457742141036534,1,0,0,0,0,0.008765809745626154,-0.002518760846726309,-0.10610998392105103
1778602505.6872392,2.7774022,17.220512,9.950562,9.6679125,9.938476,0,F,SAFE,1.586,0.19114583333333332,0.86,0.864,0.851,0.34120696400625977,0.3728726525821596,0.3612003504672897,0.22973907205861435,0.28691267872385834,0.24631431871282927,1,0,0,0,0,0.008965032694390385,-0.005168112635743682,-0.054828228950500484
1778602505.9027996,2.7148824,17.899807,9.891312,9.615994,9.889158,0,F,SAFE,1.552,0.1823929398148148,0.864,0.856,0.866,0.33294209702660404,0.36480340375586856,0.3604458722741433,0.22277599943092904,0.284495949815052,0.23985799879637504,1,0,0,0,0,0.018328511286309232,0.0,0.003680927753448488
1778602506.1479177,2.6356866,17.765436,9.771433,9.50236,9.7773695,2,R,SAFE,1.664,0.18002025462962962,0.851,0.871,0.908,0.3277582159624413,0.3368544600938967,0.3596427180685358,0.22457693128467782,0.26102610613174,0.2337677667445483,1,0,0,0,0,0.012152599874618076,0.0,0.2129436254501343
1778602506.3877435,2.7072155,10.918956,9.760604,9.486224,9.76116,2,R,SAFE,1.425,0.1902054398148148,0.867,0.859,0.841,0.3523816510172144,0.3436032863849765,0.3306561526479751,0.23421852770664398,0.2696552674633661,0.2304378628575475,1,0,0,0,0,0.00498057371910577,0.0,-0.1373032760620117
1778602506.573398,2.6961536,0.9850809,10.272208,9.981368,10.14482,0,F,SAFE,1.4,0.17586805555555557,0.866,0.864,0.838,0.40446498435054773,0.34524158841940533,0.3462081386292835,0.2684704216460379,0.26895248701806806,0.24173983556357978,1,0,0,0,0,0.0035860130777561543,0.020321009418282188,1.008539366722107
1778602506.788843,2.6765618,-2.708573,11.159368,10.608188,10.473495,0,F,SAFE,2.226,0.15811631944444443,0.874,0.872,0.843,0.3515258215962441,0.33181729264475746,0.33900408878504673,0.23087814767392237,0.2573984119362641,0.2350685668011895,1,0,0,0,0,0.006175911411691154,0.008477181538381728,1.031016993522644
1778602507.039349,2.6457791,-3.7405457,11.198929,10.6408,10.4496,0,F,SAFE,2.267,0.16320891203703702,0.872,0.874,0.848,0.3478335289514867,0.31743935837245696,0.3341121495327103,0.22927361200028462,0.24734568395219808,0.2299001699235345,1,0,0,0,0,0.0071720261555123085,0.0070202103612970745,1.1613882541656495
1778602507.2727609,2.6008878,-3.5929697,11.202934,10.651247,10.454705,0,F,SAFE,1.403,0.1729021990740741,0.852,0.853,0.84,0.3472222222222222,0.3371234350547731,0.35499415887850466,0.23683080808080814,0.267564576219946,0.246655294180119,1,0,0,0,0,0.008168140899333463,0.0,1.106574785709381
1778602507.4869294,2.532374,-3.4456608,11.161791,10.619725,10.423654,0,F,SAFE,1.372,0.18275462962962963,0.837,0.846,0.831,0.35340864632237873,0.312035406885759,0.36010514018691586,0.24681789283681896,0.2537321053848343,0.25355697748513173,1,0,0,0,0,0.0,-0.007505210233148318,1.1799476504325868
1778602507.7008653,2.488511,-3.298704,11.191835,10.626025,10.434026,0,F,SAFE,1.433,0.14204282407407406,0.864,0.879,0.856,0.3229900234741784,0.2898816510172144,0.3510757398753894,0.21630715162185235,0.22766549740361364,0.23774468546445773,1,0,0,0,0,0.009363478591918847,-0.0017723218358192128,1.2045810461044313
1778602507.9576716,2.4393978,-2.8561175,11.308254,10.693244,10.508677,0,F,SAFE,2.187,0.14850983796296297,0.874,0.875,0.871,0.3164612676056338,0.3278071205007825,0.35343652647975077,0.20808618758002567,0.2537311939820743,0.2333132876663835,1,0,0,0,0,0.009164255643154616,0.001221255084820072,1.115484619140625
1778602508.2157443,2.397924,-2.7085729,11.300616,10.686856,10.505776,0,F,SAFE,1.478,0.14058159722222222,0.873,0.875,0.846,0.32127836463223786,0.3251662754303599,0.33484228971962615,0.21161502792004558,0.25201464468629964,0.23117021559048434,1,0,0,0,0,0.008765809745626154,0.0,1.0926868796348572
1778602508.4260092,2.3557024,-2.413687,11.24298,10.633979,10.453445,0,F,SAFE,1.62,0.11040219907407407,0.897,0.907,0.876,0.3118397887323944,0.283108372456964,0.32999902647975077,0.20269586267605635,0.21336387644046098,0.21609027630274716,1,0,0,0,0,0.009363478591918847,0.0,1.1993266344070435
1778602508.6614165,2.3058617,-2.1184402,11.413483,10.753701,10.581804,0,F,SAFE,1.527,0.10455729166666666,0.932,0.909,0.877,0.31223102503912364,0.29540786384976525,0.3205802180685358,0.2029501662754304,0.22065147513871108,0.20957032356273017,1,0,0,0,0,0.008765809745626154,0.0,1.22102552652359
1778602508.918787,2.2428493,-1.8229393,11.437443,10.771374,10.601642,0,F,SAFE,1.493,0.12032696759259259,0.885,0.899,0.886,0.3214984350547731,0.2891725352112676,0.3328952492211838,0.20897398278560253,0.22013386505904114,0.21638191199376947,1,0,0,0,0,0.008965032694390385,0.0,1.2580532789230348
1778602509.178595,2.1912222,-1.6751281,11.439475,10.764213,10.601977,0,F,SAFE,1.411,0.13880208333333333,0.853,0.869,0.843,0.3305702269170579,0.31294014084507044,0.33859034267912774,0.22560928385972406,0.2461888693270736,0.23479963183234218,1,0,0,0,0,0.01793006538878077,0.0,1.222103238105774
1778602509.3943775,2.1661093,-1.6750864,11.29353,10.64603,10.484362,0,F,SAFE,1.387,0.11864872685185185,0.856,0.851,0.843,0.31083724569640064,0.2723982785602504,0.3373977803738318,0.21158966424811504,0.22620029520557694,0.2340244663338998,1,0,0,0,0,0.008566586796861925,0.0,1.148299825191498
1778602509.5832205,2.1056168,-1.8229886,11.298284,10.623703,10.469027,0,F,SAFE,1.487,0.08472222222222223,0.876,0.881,0.877,0.28841451486697967,0.28036971830985913,0.3079731308411215,0.18906034375444594,0.220775670436762,0.20137571686491085,1,0,0,0,0,0.0,0.0007835151229391712,1.2560393691062928
1778602509.7691405,2.0613708,-1.6751281,11.336945,10.643901,10.488252,0,F,SAFE,1.552,0.10021701388888889,0.882,0.88,0.854,0.30895442097026604,0.28516236306729265,0.3213833722741433,0.20082037363067293,0.22424442488262913,0.21924010106910233,1,0,0,0,0,0.008965032694390385,0.0010392991117100792,1.2071027159690857
1778602509.9609418,2.0330393,-1.9708655,11.377683,10.676534,10.519988,0,F,SAFE,1.543,0.06899594907407407,0.89,0.896,0.911,0.2953345070422535,0.2493886932707355,0.3021563473520249,0.1919674295774648,0.19533497385830134,0.1964016257788162,1,0,0,0,0,0.009562701540683078,0.004114764782599423,1.1619812726974488
1778602510.2113838,1.9864546,-1.8231485,11.507322,10.759704,10.598499,0,F,SAFE,1.49,0.08302951388888889,0.884,0.879,0.85,0.30496870109546165,0.26589397496087636,0.3131084501557632,0.1982296557120501,0.21207350796699392,0.21545231078306434,1,0,0,0,0,0.009164255643154616,0.0,1.2080378770828248
1778602510.4005709,1.9194,-1.8228452,11.411777,10.680715,10.520852,0,F,SAFE,1.393,0.10834780092592593,0.838,0.857,0.849,0.29927132237871673,0.25672437402190923,0.33111857476635514,0.21123090500071137,0.21389104513444307,0.22755661905267635,1,0,0,0,0,0.0,0.0008633269270426069,1.2759851694107056
1778602510.5976653,1.8820024,-2.2659876,11.378092,10.633639,10.480138,0,F,SAFE,1.398,0.0796730324074074,0.854,0.867,0.85,0.29019953051643194,0.23420383411580595,0.3008177570093458,0.1989706039265899,0.1957173406601224,0.20746336023789302,1,0,0,0,0,0.009363478591918847,0.0004104599885910165,1.185573196411133
1778602510.804879,1.8556465,-2.4137514,11.384132,10.630122,10.464004,0,F,SAFE,1.455,0.05857928240740741,0.86,0.875,0.85,0.2663096635367762,0.23884976525821597,0.28005743769470404,0.18105582675345003,0.19590891307440608,0.19396915268337586,1,0,0,0,0,0.009363478591918847,0.00532739632383894,1.1522629141807557
1778602511.0607288,1.8181772,-2.2662358,11.325235,10.576746,10.406438,0,F,SAFE,1.433,0.0667824074074074,0.874,0.866,0.836,0.2689994131455399,0.24655223004694835,0.28701810747663553,0.17723598218096462,0.2040973333689003,0.20406176985981317,1,0,0,0,0,0.009164255643154616,0.0,1.1808589100837708
1778602511.2689822,1.7576789,-2.7091086,11.32999,10.573882,10.404908,0,F,SAFE,1.408,0.07832754629629629,0.847,0.859,0.836,0.28667840375586856,0.24936424100156496,0.2976781542056075,0.19946596244131462,0.2083998879641486,0.21099080023364492,1,0,0,0,0,0.008965032694390385,0.0,1.2553291559219362
1778602511.5418043,1.7231709,-2.709186,11.358941,10.599948,10.4191065,0,F,SAFE,1.433,0.039322916666666666,0.862,0.871,0.879,0.24865512519561817,0.21652484350547732,0.28623929127725856,0.16878492228624276,0.18281185534926736,0.1864532666029454,1,0,0,0,0,0.01872695718383769,0.0,1.1684560894966127
1778602511.7398784,1.6821508,-2.561905,11.438748,10.63398,10.45618,0,F,SAFE,1.433,0.029079861111111112,0.879,0.879,0.869,0.24559859154929578,0.21652484350547732,0.2490994937694704,0.16003681177976958,0.17998357252098454,0.16628967095015582,1,0,0,0,0,0.01872695718383769,0.0,1.1996973872184755
1778602511.9933462,1.6245826,-2.5616615,11.377941,10.575169,10.396377,0,F,SAFE,1.425,0.0373119212962963,0.856,0.856,0.854,0.2424442488262911,0.2153755868544601,0.24771222741433022,0.16713421628254382,0.18736786882913647,0.17135385691022378,1,0,0,0,0,0.009164255643154616,0.0,1.2403282046318056
1778602512.2585216,1.5669272,-1.9710516,11.298533,10.496982,10.3195715,0,F,SAFE,1.425,0.03501157407407408,0.851,0.863,0.851,0.23889866979655713,0.22349374021909232,0.2542834890965732,0.1668182262768531,0.19016992104139996,0.17681835882186356,1,0,0,0,0,0.009363478591918847,0.0,1.2396738886833192
1778602512.5229838,1.5172282,-2.2669153,11.323046,10.495008,10.331306,0,F,SAFE,1.475,0.013599537037037037,0.914,0.886,0.87,0.21227014866979654,0.20129107981220656,0.20864972741433022,0.13797559663536776,0.16760687864561108,0.1395995955465874,1,1,0,0,0,0.009363478591918847,0.0,1.2180102944374085
1778602512.7926815,1.4706256,-1.9714742,11.360763,10.512351,10.336214,0,F,SAFE,1.455,0.02282986111111111,0.885,0.885,0.856,0.203125,0.205912558685446,0.22322819314641745,0.13203125000000002,0.17096437526675207,0.15464378009062596,1,1,0,0,0,0.018328511286309232,0.0,1.2063791632652283
1778602512.9895742,1.4108077,-1.6760883,11.326971,10.469475,10.3038645,0,F,SAFE,1.406,0.0234375,0.879,0.875,0.854,0.20317390453834117,0.19953051643192488,0.19986370716510904,0.1324607652226491,0.17035140133731688,0.14025231874823002,1,1,0,0,0,0.008965032694390385,0.002689317882873965,1.2538234353065492
1778602513.176605,1.3811765,-1.3804172,11.269304,10.405357,10.244216,0,F,SAFE,1.369,0.024551504629629628,0.875,0.877,0.847,0.20752640845070422,0.19351525821596244,0.20234618380062305,0.13688080185659415,0.16573441278987058,0.14465001947040504,1,1,0,0,0,0.0,0.002574620049571763,1.1654399275779725
1778602513.3731072,1.3403102,-1.2326509,11.28344,10.409587,10.253243,0,F,SAFE,1.337,0.02261284722222222,0.863,0.874,0.846,0.19155907668231612,0.17612969483568075,0.19463103582554517,0.13127476347986916,0.15549440265329353,0.14003290055933168,1,1,0,0,0,0.009363478591918847,0.004610799799715792,1.198508381843567
1778602513.6203163,1.2981737,-0.9368682,11.247631,10.36227,10.211482,0,F,SAFE,1.289,0.03035300925925926,0.854,0.852,0.842,0.19784330985915494,0.1997505868544601,0.1880597741433022,0.13893906049935986,0.1786257602432779,0.13735248955678284,1,1,0,0,0,0.008765809745626154,0.0,1.1972270011901855
1778602513.8340092,1.2550578,-0.7891016,11.168249,10.295871,10.147932,0,F,SAFE,1.252,0.03148148148148148,0.863,0.872,0.849,0.19314847417840375,0.18111795774647887,0.17060942367601245,0.13230787185232612,0.159443844252383,0.12322567084395361,1,1,0,0,0,0.009363478591918847,0.0,1.205480444431305
1778602514.0504723,1.2050755,-0.6411243,11.199007,10.305234,10.163543,0,F,SAFE,1.196,0.03492476851851852,0.866,0.847,0.837,0.1922926447574335,0.17950410798122066,0.16428154205607476,0.13055840091051363,0.16723322574334903,0.12388527506372138,1,1,0,0,0,0.0,0.002410798552920923,1.2216647148132325
1778602514.2418308,1.1673996,-0.6411243,11.137239,10.241742,10.106014,0,F,SAFE,1.158,0.033854166666666664,0.851,0.851,0.824,0.15691021126760563,0.1652239827856025,0.15858644859813084,0.11352572823303463,0.1565370029520558,0.12535391886151237,1,1,0,0,0,0.009164255643154616,0.0,1.189420771598816
1778602514.4584687,1.1220704,-0.64127344,11.056033,10.157303,10.028009,0,F,SAFE,1.117,0.035431134259259256,0.869,0.87,0.842,0.15676349765258216,0.1650039123630673,0.1387996495327103,0.10627127347417845,0.14967678546023622,0.10533340855989812,1,1,0,0,0,0.009363478591918847,-0.0012146160763411018,1.2091897249221804
1778602514.6803243,1.0840681,-0.64135367,11.099868,10.186319,10.054198,0,F,SAFE,1.078,0.040046296296296295,0.884,0.874,0.848,0.11903364632237871,0.16436815336463223,0.12453757788161994,0.07737187010954617,0.147849400697112,0.09367669835032574,1,1,0,0,0,0.009562701540683078,0.004986167068086189,1.1875571012496948
1778602514.952598,1.0330188,-0.34548578,11.039262,10.124263,9.994573,0,F,SAFE,1.03,0.03936631944444444,0.843,0.849,0.814,0.11871576682316119,0.13744620500782473,0.10569996105919004,0.09188115752596392,0.13918851810357097,0.0949549746884736,1,1,0,0,0,0.018129288337545,0.0,1.2197068095207215
1778602515.1432266,0.9827526,-0.3456397,10.886578,9.969029,9.8593025,0,F,SAFE,0.691,0.07591145833333333,0.691,0.864,0.847,0.18869816118935837,0.1317732785602504,0.10849883177570094,0.19782425931853753,0.13019808560961735,0.08364924065420566,1,0,0,0,0,0.009363478591918847,0.0,1.2265596389770508
1778602515.4107587,0.94558614,-0.49357867,10.906246,9.978002,9.87761,0,F,SAFE,0.842,0.07410300925925926,0.874,0.842,0.85,0.10233274647887323,0.18172926447574336,0.10304711838006231,0.0689026488476313,0.17044725423246554,0.07891244512885874,1,0,0,0,0,0.009562701540683078,0.0,1.1771219849586487
1778602515.6793835,0.8947177,-0.7896341,10.894724,9.977263,9.857118,0,F,SAFE,0.808,0.06657986111111111,0.849,0.808,0.832,0.06174197965571205,0.16397691705790296,0.08087519470404984,0.05246183223075834,0.17092843043107128,0.07165978564854154,1,1,0,0,0,0.008765809745626154,0.0,1.2200884342193605
1778602515.8984833,0.81324816,-6.0936055,10.712475,9.8052225,9.674274,0,F,SAFE,0.743,0.07433449074074074,0.743,0.76,0.844,0.07118055555555555,0.18838028169014084,0.06101538161993769,0.10075599747474752,0.20376031441172288,0.05397817987114137,1,1,0,0,0,0.018129288337545,0.0,1.2185723185539246
1778602516.0948935,0.70797765,-17.876715,10.129234,9.526033,9.28263,0,F,SAFE,0.628,0.09916087962962963,0.628,0.687,0.85,0.14490414710485133,0.16390356025039124,0.052667445482866046,0.1944149683454261,0.21365852628396642,0.04616565774568117,1,1,0,0,0,0.008367363848097694,0.0013426100746949388,-0.05157023191452022
1778602516.3514802,0.6497347,-25.535948,9.071106,8.843812,8.484685,0,F,SAFE,0.544,0.07514467592592593,0.544,0.846,0.817,0.24163732394366197,0.09942292644757433,0.05909267912772586,0.29070062419974396,0.11553399310001426,0.06346705961484006,1,0,1,0,0,0.008566586796861925,0.0,-0.21655949370190916
1778602516.6178157,0.619727,-30.828394,8.861388,8.645604,8.299125,0,F,SAFE,0.521,0.06264467592592593,0.489,0.867,0.845,0.26080790297339596,0.024623435054773084,0.030909267912772587,0.325036500569071,0.05949008127045102,0.034011478688756785,1,0,1,0,0,0.009164255643154616,0.0,-0.18238490196897306
1778602516.814674,0.61229986,-35.888374,8.542429,8.336702,8.00331,0,F,SAFE,0.517,0.07184606481481481,0.458,0.91,0.89,0.16647104851330202,0.011492566510172143,0.018521222741433023,0.2760470906245554,0.035752996514440194,0.012038794781931466,1,0,1,0,0,0.008965032694390385,0.0,-0.18798655289162342
